freq_low_mhz,freq_high_mhz,country_code,region,service,status,application,typical_devices,modulation,power_limit,channel_spacing_khz,regulatory_ref,notes,verified,verification_status
446.0,446.2,CN,ITU Region 3,NOT AVAILABLE - No PMR446 equivalent,N/A,China does NOT have a PMR446 equivalent. License-free radio limited to specific MIIT-approved bands and devices.,N/A for PMR446. China uses public network walkie-talkie apps (Zello-like) and some MIIT-approved UHF devices on different frequencies.,N/A,N/A,,MIIT radio regulations; SRRC type approval requirements,China has no direct equivalent to PMR446 or FRS. All radio transmitting equipment requires SRRC type approval. License-free personal radio communications are very restricted compared to Europe and North America. Some consumer walkie-talkies operate on MIIT-approved frequencies in the 400-470 MHz range but require specific type approval.,True,
450.0,470.0,FR,Europe (ITU Region 1),"Fixed, Mobile, PMR/PAMR, Railway, Utilities",Allocated,"Professional mobile radio (PMR), PAMR (trunked), SNCF railway, utility company communications, some government use.","Motorola DP4800 (DMR, 403-470 MHz), Hytera PD785, SNCF train radio equipment, utility SCADA systems","FM analog, DMR, TETRA","Up to 25 W mobile, 50 W base station (licensed)",12.5,ANFR TNRBF; ARCEP authorization,"In France, 450-460/460-470 MHz includes SNCF railway radio allocations, utility company networks (EDF, Engie), and PMR. SNCF transitioning to GSM-R/FRMCS but legacy 450 MHz systems remain on some lines. ARCEP manages commercial PMR licensing.",True,
450.0,470.0,DE,Europe (ITU Region 1),"Fixed, Mobile, PMR/PAMR, LTE 450",Allocated,"Professional mobile radio, LTE 450 MHz (Band 72) for critical infrastructure, smart grid, smart metering.","450 Connect LTE network equipment (Band 72, smart grid/metering), Motorola DP4800 (DMR PMR), Sierra Wireless HL7845 (LTE-M 450 MHz module for smart meters), Westermo cellular routers","LTE (OFDMA/SC-FDMA for Band 72), FM analog, DMR",LTE Band 72: 23 dBm UE; PMR: varies by license,,BNetzA Frequenzplan; 450 Connect license (Band 72); 3GPP Band 72 specifications,"NOTABLE: Germany has deployed LTE 450 MHz (3GPP Band 72) via 450 Connect for critical infrastructure. The network supports smart meters, smart grids, substation automation, and emergency voice communications. 450 MHz LTE provides superior building penetration compared to higher frequencies. The 450 Alliance promotes worldwide adoption. Band 72 is FDD: 451-456 MHz (uplink) / 461-466 MHz (downlink).",True,
450.0,470.0,UK,Europe (ITU Region 1),"Fixed, Mobile, PMR, PMSE",Allocated,"Professional mobile radio, PMSE (Programme Making and Special Events), business radio, utility networks.","Motorola DP4800 (DMR), Hytera PD685, PMSE talkback equipment, Icom IC-F4262DT","FM analog, DMR",Varies by Ofcom license (typically 1-25 W),12.5,Ofcom UKFAT; Ofcom Business Radio license; IR 2030,"The 450-470 MHz band (UHF-2) is the MOST utilized PMSE band in the UK, with over 47,000 PMSE assignment allocations in 2022 (representing ~70% of all PMSE assignments). Includes extensive business radio, talkback systems for broadcast and events, and some utility applications. Ofcom has explored whether this band could support utility smart grid networks.",True,
450.0,470.0,US,North America (ITU Region 2),"Land Mobile (Part 90), Public Safety",Allocated,"UHF business band (Part 90), public safety, industrial, transportation. One of the most heavily used land mobile bands in the US.","Motorola APX 8000 (P25 Phase II), Kenwood NX-5300 (NXDN/DMR/P25), Harris XL-200P (P25), Icom IC-F7010T","FM analog (legacy), P25 Phase I (C4FM FDMA), P25 Phase II (H-DQPSK TDMA), DMR, NXDN",2-50 W (varies by license class and equipment),12.5,FCC 47 CFR Part 90; FCC narrowband mandate (12.5 kHz since 2013),"UHF business band 450-470 MHz is individually licensed under Part 90. FCC narrowband mandate requires 12.5 kHz channel spacing (effective January 1, 2013, ending use of 25 kHz channels). Band split: 450-460 MHz (base transmit) / 460-470 MHz (mobile transmit) with 10 MHz offset for repeater operations. Heavily congested in urban areas. Public safety agencies transitioning to P25.",True,
450.0,470.0,RU,ITU Region 1,"Fixed, Mobile, PMR, Government",Allocated,"Professional mobile radio, government communications, some utility networks.","Motorola DP4800, Hytera PD785, Russian-manufactured radio equipment","FM analog, DMR, TETRA",Varies by authorization,12.5,GRFC frequency allocation; Russian telecommunications regulations,"450-470 MHz in Russia used for government and commercial PMR. Some interest in LTE 450 MHz deployment for utilities and rural broadband, though implementation status varies by region.",True,
450.0,470.0,CN,ITU Region 3,"Fixed, Mobile, PMR",Allocated,"Land mobile radio, professional communications, government use.","Hytera PD780 (DMR, Chinese manufacturer), Motorola DP4800, various Chinese-manufactured DMR/analog radios","FM analog, DMR",Varies by MIIT authorization,12.5,MIIT frequency allocation table; SRRC type approval,China's 450-470 MHz allocated to land mobile services. All equipment requires SRRC type approval. Hytera (Shenzhen) is a major Chinese manufacturer of DMR radios operating in this band. Some consideration of LTE 450 MHz for rural broadband.,True,
450.0,470.0,ES,Europe (ITU Region 1),"Fixed, Mobile, PMR",Allocated,"Professional mobile radio, government communications, utilities.","Motorola DP4800, Hytera PD785, Kenwood NX-3320","FM analog, DMR, TETRA",Varies by license,12.5,CNAF; Spanish Ministry of Digital Transformation,"Spain allocates 450-470 MHz for fixed and mobile services. TETRA networks for emergency services (SIRDEE) operate in some portions. Licensed PMR users managed by Spanish telecommunications authority. [FACTCHECK CORRECTION: SIRDEE TETRA operates at 380-400 MHz, not 450-470 MHz. This band hosts other Spanish PMR/PAMR services.]",True,
450.0,470.0,IT,Europe (ITU Region 1),"Fixed, Mobile, PMR",Allocated,"Professional mobile radio, government communications, utilities, railway.","Motorola DP4800, Hytera PD785, Kenwood NX-3320","FM analog, DMR, TETRA",Varies by license,12.5,MIMIT (formerly MISE) frequency plan; Italian telecommunications regulations,"Italy allocates 450-470 MHz for fixed and mobile services. Includes licensed PMR for utilities, transport, and industrial users. TETRA for some public safety applications.",True,
450.0,470.0,CH,Europe (ITU Region 1),"Fixed, Mobile, PMR",Allocated,"Professional mobile radio, government communications, railway, utilities.","Motorola DP4800, Hytera PD785","FM analog, DMR, TETRA",Varies by license,12.5,BAKOM/OFCOM Switzerland national allocation plan,"Switzerland allocates 450-470 MHz for fixed and mobile services. BAKOM manages licensing. Swiss public safety uses Polycom TETRA network (primarily 380-400 MHz but with some 450 MHz infrastructure). [FACTCHECK CORRECTION: Swiss Polycom TETRAPOL operates at 380-400 MHz, not 450 MHz.]",True,
470,694,FR,Europe / ITU Region 1,Broadcasting (DTT),Allocated,DVB-T digital terrestrial television (TNT) — 6 national multiplexes (R1-R6) using DVB-T MPEG-4; R9 multiplex launched 2024 in DVB-T2 HEVC. Channels 21-48 (8 MHz each). Migration to DVB-T2 for all multiplexes planned.,"Thomson THT740 DVB-T2 receiver, Engel RT7130T2 DVB-T2 set-top box, Samsung/LG/Sony integrated DVB-T2 tuners",COFDM (DVB-T: 64QAM typical; DVB-T2: 256QAM),"Varies by site; high-power transmitters up to 20 kW ERP, medium-power 2 kW ERP, low-power gap-fillers 250 W ERP (per GE06 coordination)",8000,ANFR frequency plan; Arcom (ex-CSA) multiplex licences; EU Decision 2017/899 (UHF band until 2030); ITU GE06 Agreement,France operates 6 DVB-T multiplexes (R1-R6) plus DVB-T2 R9. The 700 MHz band (694-790 MHz) was cleared in 2019 for mobile/5G. The 470-694 MHz band is reserved for broadcasting until at least 2030. DVB-T2 transition is underway but slower than Italy/Germany.,True,
470,694,FR,Europe / ITU Region 1,PMSE (Programme Making and Special Events),Secondary,Wireless microphones and in-ear monitors in TV white spaces (interleaved spectrum not used by DTT at a given location),"Shure Axient Digital AD4D (Band G56: 470-636 MHz), Sennheiser EW-DX (Band Q1-9: 470.2-550 MHz; R1-9: 520-607.8 MHz; S1-10: 606.2-693.8 MHz), Sennheiser EW-D (Band Q1-6: 470.2-526 MHz; R1-6: 520-576 MHz), Audio-Technica 5000 Series (Band DG1: 470-700 MHz)",Digital proprietary (Shure: Shure Quadversity; Sennheiser: digital UHF wideband),50 mW ERP maximum (per ERC/REC 25-10 and French national regulations ARCEP),,ERC/REC 25-10; ETSI EN 300 422; ECC/DEC/(15)01; French national allocation via ARCEP/ANFR,PMSE operates on a secondary/non-interference basis in TV white spaces. Users must avoid occupied DTT channels at their location. No individual licence required for power up to 50 mW ERP in most EU countries. Frequencies available depend on local DTT channel assignments.,True,
694,703.0,FR,Europe / ITU Region 1,PMSE (guard band),Allocated,Audio PMSE (wireless microphones) in the 700 MHz lower guard band (694-703 MHz duplex gap below MFCN uplink),"Sennheiser EW-DX (S7-10 band: 662-693.8 MHz extends into this region), Shure Axient Digital (upper tuning range)",Digital proprietary,50 mW ERP,,ECC/DEC/(15)01; EU Implementing Decision 2016/687; ARCEP Decision No. 2014-1263,"The 694-703 MHz guard band sits between the DTT allocation (below 694 MHz) and the 700 MHz MFCN uplink (703-733 MHz). Made available for PMSE on a national basis in France. France allocated 694-703 MHz for audio PMSE use. [FACTCHECK CORRECTION: ECC/DEC/(15)01 specifies the PMSE guard band as 694-703 MHz (9 MHz wide), not 694-700 MHz.]",True,
470,608,US,United States / ITU Region 2,Broadcasting (TV),Allocated,ATSC 1.0 / ATSC 3.0 (NextGen TV) digital terrestrial television — UHF channels 14-36 (6 MHz each). Channel 14 = 470-476 MHz through Channel 36 = 602-608 MHz.,"SiliconDust HDHomeRun ATSC 3.0 tuner, LG/Samsung/Sony TVs with ATSC 3.0 tuner, Channel Master DVR+, Antennas Direct ClearStream antennas","ATSC 1.0: 8-VSB; ATSC 3.0: COFDM with LDPC/BCH FEC, up to 4096QAM (1024QAM typical)",Up to 1000 kW ERP (maximum for full-power UHF stations per FCC Part 73); low-power TV (LPTV) up to 15 kW ERP,6000,FCC 47 CFR Part 73 (broadcast); FCC 47 CFR 2.106 (allocation table); ATSC A/321 (ATSC 3.0 physical layer),"Post-incentive auction (2017), US TV broadcast is confined to channels 14-36 (470-608 MHz). Channel 37 (608-614 MHz) is excluded — reserved for radio astronomy and WMTS. ATSC 3.0 deployment is voluntary and ongoing; many stations simulcast ATSC 1.0 and 3.0.",True,
470,608,US,United States / ITU Region 2,PMSE (wireless microphones),Secondary,"Licensed (FCC Part 74) and unlicensed (Part 15) wireless microphones in TV white spaces, channels 14-36 excluding locally occupied channels","Shure Axient Digital AD4D (Band G50: 470-534 MHz; G56: 470-636 MHz; H50: 534-598 MHz; J50: 572-636 MHz), Sennheiser EW-DX (Q1-9: 470.2-550 MHz), Audio-Technica 5000 Series (DF1: 470-608 MHz + 657-663 MHz)",Digital proprietary (various manufacturers),Part 74 licensed: 250 mW conducted power (UHF TV band); Part 15 unlicensed: 50 mW (lower limit). Part 74 users may register in white spaces database for interference protection.,,FCC 47 CFR Part 74 Subpart H; FCC 47 CFR Part 15.236; FCC 24-22 (2024 wireless microphone order); White Spaces Database (WSDB) per Part 15 Subpart H,"Licensed users (broadcasters, venues) operate under Part 74 with 250 mW conducted power in UHF. Unlicensed users limited to 50 mW. Both must avoid locally used TV channels. White spaces database registration provides interference protection from TV Band Devices (TVBD).",True,
608,614,US,United States / ITU Region 2,Wireless Medical Telemetry Service (WMTS),Allocated,"Wireless patient monitoring telemetry in healthcare facilities — co-primary with Radio Astronomy. TV Channel 37, never assigned to any TV station. Four WMTS channels of 1.5 MHz bandwidth each.","GE Healthcare CARESCAPE Telemetry T14 transmitter with ApexPro CH system (608-614 MHz and 1395-1400 MHz), Philips IntelliVue Telemetry (primarily 1.4 GHz but also supports 608-614 MHz), Spacelabs Xhibit Telemetry",Broadband spread spectrum (various); manufacturer-proprietary digital modulation,"FCC Part 95 Subpart H limits; low power (healthcare facility only, no specific wattage ceiling in Part 95 but devices are designed for in-building coverage typically <100 mW)",1500,FCC 47 CFR Part 95 Subpart H (sections 95.2301-95.2395); FCC Report and Order ET Docket 99-255 (June 2000); Radio Astronomy co-primary per 47 CFR 2.106,"THIS IS A US-ONLY ALLOCATION. In Europe, 608-614 MHz is simply UHF TV channel 38 (EU numbering). WMTS does not exist as a service category in European regulations. The band is co-primary with Radio Astronomy — WMTS users must coordinate with radio astronomy observatories (especially near Green Bank, WV and Socorro, NM). Must register with a white spaces database administrator for interference protection.",True,CONFIRMED — FCC Part 95 Subpart H (47 CFR §95.1101-1129)
608,614,US,United States / ITU Region 2,Radio Astronomy,Allocated,Radio astronomy observations — Channel 37 reserved for radio astronomy since 1963 (FCC Docket 15022). Important continuum observation band between 410 MHz and 1.4 GHz allocations.,"Radio telescope receivers at NRAO Green Bank (WV), VLA (NM), university radio observatories",N/A (receive only),N/A (receive only — protection from interference),,"FCC 47 CFR 2.106; ITU-R RA.769; FCC Report and Order 39 FCC 844 (1963); FCC Order 53 FCC 2d 627 (1975, permanent reservation)",Channel 37 has been permanently reserved for radio astronomy since 1975. No TV broadcasting has ever been licensed on this channel. Co-primary with WMTS under carefully coordinated conditions.,True,CONFIRMED — FCC Part 95 Subpart H (47 CFR §95.1101-1129)
614,617,US,United States / ITU Region 2,600 MHz Guard Band,Shared,Guard band separating Channel 37 (WMTS/Radio Astronomy) from the 600 MHz mobile service downlink. Available for unlicensed wireless microphones and white space devices.,"Shure Axient Digital (J50 band: 572-636 MHz covers this range), Sennheiser EW-DX (R1-9: 520-607.8 MHz does not reach here; S1-10: 606.2-693.8 MHz covers it), unlicensed Part 15 TV band devices",Various (unlicensed/PMSE),Licensed Part 74 wireless microphones: 250 mW conducted; unlicensed operations limited per Part 15,,FCC 47 CFR Part 27 (600 MHz band plan); FCC 47 CFR Part 15; FCC Incentive Auction Report and Order (FCC 14-50); FCC 24-22 (2024 wireless mic order),The 614-617 MHz guard band was established after the 2017 incentive auction. No Part 27 licensed mobile operations are permitted here. The FCC allows unlicensed wireless microphone operations and other Part 15 devices in this 3 MHz guard band.,True,
617,652,US,United States / ITU Region 2,Mobile (600 MHz Downlink),Allocated,Band 71 / n71 downlink — 7 paired 5 MHz blocks (A-G). T-Mobile holds licenses for most of the 600 MHz band nationwide. Used for LTE (Band 71) and 5G NR (Band n71) downlink to mobile devices.,"T-Mobile 5G smartphones (Samsung Galaxy S-series, Apple iPhone 12+, Google Pixel 5+), T-Mobile 5G Home Internet gateway (Arcadyan KVD21), Nokia/Ericsson macro cell radios","LTE: OFDMA downlink (up to 256QAM); 5G NR: OFDMA (up to 256QAM), FDD mode",Base station: per FCC Part 27 rules; mobile devices: typically 200 mW (23 dBm) max UE transmit power (uplink band),,"FCC 47 CFR Part 27; 3GPP TS 36.101 (Band 71 LTE); 3GPP TS 38.101-1 (Band n71 NR); FCC Auction 1002 (600 MHz Forward Auction, 2017)",T-Mobile is the dominant licensee of Band 71 spectrum across the United States. The 600 MHz band provides excellent coverage (low frequency penetrates buildings well and travels far). T-Mobile deployed LTE Band 71 starting late 2017 and 5G NR Band n71 starting late 2019.,True,
